,actual,prediction,ID,name,player_id,team_name_alt,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent,Season,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm
169,1.9,-0.5145066662318238,273,"Gomber, Austin",596295,COL,Slider,1.9,3,143,17.8,38,0.43485617597292725,0.33677229182019164,0.392235609103079,0.30265210608424337,0.25,0.32900432900432897,0.44175824175824185,0.33495145631067963,0.39003436426116833,0.40125000000000005,2024,0.41641337386018185,143,0.20982142857142852,0.7926207995130282,0.178082192,0.45871559633027537,0.5072463768115942,0.484251968503937,0.5157894736842106,0.24413145539906103,0.599483204134367,0.5588235294117647,0.6692693809258227,0.211221122,0.465346535,0.41337386018237066,0.6402136589088134,0.18442622950819673,0.22349076545333516,0.24698652379567793,0.6253219538263307,0.7162203294159087,0.25,0.8297872340425533,0.723404255319149,0.10286959518564032,0.49850945885230974,0.8421052631578947,0.8181818181818182,1.0,0.7272727272727273,0.6666666666666667,0.5,0.33333333333333337
170,0.9,0.9145521732138135,274,"Barnes, Matt",598264,WSH,4-Seam Fastball,0.9,1,93,39.2,29,0.43824027072758037,0.24539425202652912,0.3333333333333333,0.2714508580343214,0.23369565217391305,0.3874458874458874,0.6065934065934067,0.4776699029126214,0.5360824742268041,0.68125,2024,0.683890577507599,93,0.02933673469387755,0.11713390130137619,0.392405063,0.13914373088685017,0.893719806763285,0.5433070866141732,0.5263157894736843,0.5352112676056338,0.3023255813953488,0.8067226890756303,0.7255995538204127,0.316753927,0.979057592,0.683890577507599,0.5394887447539107,0.7540983606557378,0.8883664388922572,0.998078453146374,0.6273006692434239,0.6012847331120551,0.9891304347826086,0.8297872340425533,0.8297872340425533,0.41054392347279645,0.015323007152453817,0.5789473684210527,0.8181818181818182,1.0,0.8181818181818182,1.0,0.0,0.0
171,0.0,-0.47147249052098683,277,"Leclerc, José",600917,TEX,4-Seam Fastball,0.0,0,140,35.4,34,0.2707275803722504,0.3242446573323508,0.4497991967871485,0.3993759750390016,0.2798913043478261,0.36147186147186144,0.531868131868132,0.5563106796116505,0.6718213058419243,0.76375,2024,0.7933130699088147,140,0.08003826530612243,0.28719906559354696,0.353535354,0.09174311926605505,0.9066022544283414,0.6338582677165354,0.6842105263157895,0.13615023474178403,0.2299741602067184,0.33193277310924374,0.6363636363636364,0.827225131,0.028795812,0.7933130699088147,0.7069820679130103,0.6311475409836066,0.7257445139241054,0.7529519968393402,0.5761056830996379,0.5259774827525576,0.75,0.8723404255319149,0.9148936170212766,0.4788193231415011,0.12937597548781687,0.4736842105263158,0.9090909090909091,0.33333333333333337,0.9090909090909091,1.0,0.0,0.6666666666666667
172,1.0,-0.22153619777984623,279,"Leclerc, José",600917,TEX,Slider,1.0,1,143,36.1,35,0.4230118443316413,0.25350036845983787,0.32530120481927705,0.6895475819032763,0.5828804347826088,0.5151515151515151,0.36483516483516487,0.229126213592233,0.28350515463917525,0.2775,2024,0.39209726443768966,143,0.08003826530612243,0.28719906559354696,0.361111111,0.4464831804281346,0.5024154589371982,0.4409448818897638,0.4842105263157895,0.4413145539906103,0.6925064599483204,0.5840336134453782,0.6748466257668712,0.132013201,0.561056106,0.39209726443768966,0.7077451354444869,0.3852459016393443,0.41544566070251066,0.3577880391707654,0.25532759492520646,0.29389496699093665,0.358695652173913,0.17021276595744683,0.1276595744680851,0.27523455033937416,0.21057654498192743,0.6842105263157895,0.1818181818181818,0.0,0.09090909090909091,0.6666666666666667,0.0,0.6666666666666667
173,0.7,0.5111478950627473,280,"Vieira, Thyago",600986,MIL,Sinker,0.7,2,235,54.3,58,0.4839255499153976,0.28592483419307296,0.40696117804551535,0.29641185647425894,0.18750000000000003,0.4025974025974026,0.5120879120879122,0.3194174757281554,0.44329896907216493,0.50625,2024,0.8510638297872339,235,0.09183673469387754,0.34005321106647,0.542725173,0.14373088685015295,0.8293075684380032,0.4606299212598425,0.4210526315789474,0.6854460093896713,0.06976744186046513,0.5630252100840337,0.6726157278304518,0.195402299,0.344827586,0.8510638297872339,0.5734452499046165,0.7377049180327869,0.8985646970173778,0.9795870694343214,0.6377342162904309,0.6441563071376141,0.9782608695652175,0.8085106382978724,0.7872340425531915,0.3241532374290234,0.12885865688876272,0.6315789473684211,0.8181818181818182,0.6666666666666667,0.8181818181818182,0.33333333333333337,0.0,0.33333333333333337
174,-3.3,-3.0183728476326515,281,"Vieira, Thyago",600986,MIL,Slider,-3.3,-6,169,39.0,39,0.5126903553299492,0.5585851142225498,0.5863453815261044,0.49765990639625585,0.3831521739130435,0.41125541125541126,0.6527472527472529,0.6699029126213591,0.7096219931271477,0.56875,2024,0.5805471124620061,169,0.09183673469387754,0.34005321106647,0.390300231,0.3746177370030581,0.6135265700483092,0.5275590551181102,0.5368421052631579,0.10798122065727699,0.5658914728682171,0.4915966386554622,0.6480758505298383,0.326732673,0.287128713,0.5805471124620061,0.5833651278138116,0.11885245901639346,0.13753382268173367,0.3391474214745091,0.40462753322611084,0.38281889662753654,0.33695652173913043,0.02127659574468084,0.02127659574468084,0.4202685113849634,0.03156777646325457,0.5789473684210527,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0
175,0.7,1.2899041088078569,282,"Pivetta, Nick",601713,BOS,4-Seam Fastball,0.7,1,181,47.0,46,0.3384094754653131,0.3109801031687546,0.3078982597054886,0.30265210608424337,0.29483695652173914,0.3787878787878788,0.4571428571428572,0.4650485436893204,0.44329896907216493,0.5,2024,0.778115501519757,181,0.07653061224489796,0.2746182215503016,0.47012987,0.04892966360856271,0.9323671497584541,0.6850393700787402,0.8,0.15492957746478872,0.32041343669250644,0.49579831932773116,0.6536530953708868,0.979057592,0.212041885,0.778115501519757,0.6337275848912629,0.7663934426229508,0.8896016710122923,0.9777245012089206,0.5529480328735374,0.5255089466067651,0.9782608695652175,0.8936170212765958,0.9148936170212766,0.42123777178213245,0.03318691052799029,0.5263157894736842,0.9090909090909091,0.6666666666666667,0.9090909090909091,1.0,0.0,0.33333333333333337
176,1.3,1.2896248247258568,287,"Barlow, Scott",605130,CLE,Curveball,1.3,1,91,24.6,30,0.18104906937394247,0.15770081061164332,0.17670682730923692,0.6677067082683309,0.7241847826086957,0.6190476190476191,0.25054945054945055,0.19223300970873786,0.22508591065292097,0.20875,2024,0.2644376899696046,91,0.07174744897959182,0.2574625251526479,0.245945946,0.72782874617737,0.249597423510467,0.547244094488189,0.5684210526315789,0.8262910798122066,0.7674418604651163,0.8067226890756303,0.6993865030674846,0.378947368,0.947368421,0.2644376899696046,0.7027851964898894,0.8442622950819674,0.867212746718749,0.8648900905009296,0.1668695894928086,0.15608196309468086,0.8586956521739131,0.25531914893617025,0.25531914893617025,0.4134605117368217,0.020195121421110927,0.5789473684210527,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,0.0
177,1.9,1.5264001523148534,288,"Barlow, Scott",605130,CLE,Slider,1.9,3,163,44.1,39,0.2639593908629442,0.18422991893883567,0.28647925033467203,0.6567862714508581,0.41847826086956524,0.764069264069264,0.3516483516483517,0.1893203883495146,0.3041237113402062,0.28375,2024,0.37689969604863194,163,0.07174744897959182,0.2574625251526479,0.440540541,0.463302752293578,0.5024154589371982,0.484251968503937,0.5157894736842106,0.7136150234741784,0.6640826873385013,0.8697478991596639,0.7222532069157837,0.211221122,0.97029703,0.37689969604863194,0.6829454406714994,0.6147540983606558,0.6503457749726261,0.5614931009682023,0.24261758325059327,0.2675853829715752,0.5652173913043479,0.19148936170212766,0.14893617021276595,0.3122324283834218,0.1487721786434089,0.6842105263157895,0.1818181818181818,0.33333333333333337,0.09090909090909091,1.0,0.0,0.6666666666666667
178,0.0,0.5243854469548994,290,"Bassitt, Chris",605135,TOR,Curveball,0.0,0,117,13.5,28,0.2825719120135364,0.15327929255711126,0.2677376171352075,0.48829953198127934,0.33967391304347827,0.4891774891774892,0.3516483516483517,0.2184466019417476,0.3402061855670103,0.3675,2024,0.05471124620060763,117,0.22959183673469383,0.8666140641430334,0.135260116,0.9541284403669725,0.03542673107890515,0.6062992125984252,0.5894736842105264,0.6854460093896713,0.7906976744186047,0.6428571428571429,0.6804238706079196,0.515789474,0.694736842,0.051671732522796,0.5948111407859595,0.889344262295082,0.9231329977585724,0.9493426828216407,0.11226390213967737,0.11016399926439494,0.9456521739130435,0.3191489361702128,0.29787234042553196,0.3956855094203378,0.009365135181535821,0.6315789473684211,0.2727272727272727,1.0,0.2727272727272727,0.6666666666666667,0.0,0.33333333333333337
179,-0.9,-0.11668858471251253,291,"Bassitt, Chris",605135,TOR,Cutter,-0.9,-1,151,17.5,34,0.30287648054145516,0.2896094325718497,0.3467202141900937,0.3385335413416537,0.4796195652173913,0.41125541125541126,0.4527472527472528,0.3766990291262136,0.4742268041237112,0.44125,2024,0.6231003039513676,151,0.22959183673469383,0.8666140641430334,0.174566474,0.2706422018348624,0.7181964573268922,0.6299212598425197,0.631578947368421,0.051643192488262914,0.5219638242894057,0.5084033613445379,0.6402677077523703,0.779874214,0.232704403,0.6261398176291793,0.5799313239221672,0.29508196721311475,0.3437875639145115,0.49139407412476516,0.5668346676252237,0.48158423627058133,0.4891304347826087,0.8936170212765958,0.9574468085106383,0.5721694547398952,0.285315884370896,0.4210526315789474,0.9090909090909091,0.6666666666666667,0.9999999999999999,0.33333333333333337,0.0,1.0
180,-0.8,-1.7080098764377398,292,"Bassitt, Chris",605135,TOR,Sinker,-0.8,-3,349,40.3,90,0.6379018612521151,0.3640383198231393,0.5261044176706827,0.1294851794071763,0.19565217391304351,0.29004329004329005,0.6945054945054945,0.45436893203883494,0.5893470790378006,0.5575,2024,0.7203647416413372,349,0.22959183673469383,0.8666140641430334,0.403468208,0.235474006116208,0.7616747181964574,0.5314960629921259,0.5368421052631579,0.7793427230046949,0.05943152454780365,0.6302521008403362,0.6787506971556051,0.398467433,0.712643678,0.7203647416413372,0.5307134681419305,0.7336065573770492,0.8881767211649465,0.8713624516077464,0.631547461754392,0.6781233658114364,0.8695652173913044,0.8297872340425533,0.7446808510638299,0.2189980687165176,0.3045186923577974,0.7894736842105263,0.8181818181818182,1.0,0.7272727272727273,1.0,0.5,0.0
181,1.9,1.035961749456745,294,"Brebbia, John",605154,CWS,4-Seam Fastball,1.9,2,105,43.9,25,0.21996615905245348,0.288135593220339,0.2971887550200803,0.49765990639625585,0.5978260869565218,0.6255411255411255,0.33186813186813185,0.32038834951456313,0.3470790378006873,0.625,2024,0.756838905775076,105,0.02997448979591836,0.1076361099830716,0.439330544,0.08256880733944955,0.9017713365539453,0.6692913385826771,0.7473684210526316,0.46009389671361506,0.26356589147286824,0.6722689075630253,0.6915783602900167,0.952879581,0.777486911,0.756838905775076,0.6135062953071347,0.7868852459016393,0.9168875253338246,0.9940888583090972,0.6121465424441126,0.5786649645631136,0.9891304347826086,0.851063829787234,0.851063829787234,0.43161825488183897,0.05052734230900372,0.5789473684210527,0.9090909090909091,0.0,0.9090909090909091,0.0,0.0,0.0
182,-3.8,-2.1864094816470354,295,"Brebbia, John",605154,CWS,Slider,-3.8,-5,133,55.6,35,0.5820642978003384,0.391304347826087,0.5207496653279785,0.42121684867394693,0.27173913043478265,0.32900432900432897,0.6901098901098902,0.5087378640776699,0.5927835051546391,0.45,2024,0.4072948328267474,133,0.02997448979591836,0.1076361099830716,0.556485356,0.5076452599388379,0.5072463768115942,0.610236220472441,0.6,0.4835680751173709,0.6382428940568475,0.7100840336134455,0.6988287785833798,0.597359736,0.838283828,0.4072948328267474,0.7455169782525755,0.40573770491803285,0.42078357284874446,0.39615690016134447,0.3125984665116872,0.21907796506695368,0.40217391304347827,0.10638297872340427,0.19148936170212766,0.6176982809403402,0.36137106380861894,0.368421052631579,0.09090909090909091,0.33333333333333337,0.1818181818181818,0.33333333333333337,0.5,0.0
183,-3.6,-2.931870186220576,299,"Chafin, Andrew",605177,DET,Sinker,-3.6,-4,100,41.0,25,0.661590524534687,0.5128960943257185,0.6385542168674698,0.24804992199687986,0.05434782608695653,0.21645021645021645,0.5560439560439562,0.4145631067961165,0.4810996563573883,0.455,2024,0.6930091185410334,100,0.0315688775510204,0.11929224980307679,0.409836066,0.18654434250764523,0.7793880837359097,0.44881889763779526,0.43157894736842106,0.7464788732394366,0.07493540051679592,0.6260504201680673,0.6781929726715002,0.141762452,0.689655172,0.6960486322188446,0.5570392979778711,0.7868852459016393,0.927698456411657,0.9357252657051691,0.4151499253326391,0.3481574215525377,0.9347826086956521,0.02127659574468084,0.06382978723404256,0.5382637788573045,0.2286769925212634,0.4736842105263158,0.0,0.33333333333333337,0.0,1.0,0.0,0.6666666666666667
184,0.4,1.4691614703130647,300,"Chafin, Andrew",605177,DET,Slider,0.4,0,118,48.4,32,0.2419627749576988,0.105379513633014,0.21285140562248994,0.6318252730109205,0.5516304347826088,0.5411255411255411,0.3362637362637363,0.20873786407766992,0.3161512027491409,0.16625,2024,0.39817629179331293,118,0.0315688775510204,0.11929224980307679,0.483606557,0.5565749235474007,0.499194847020934,0.7125984251968503,0.6736842105263158,0.05633802816901408,0.6408268733850129,0.32352941176470595,0.6268823201338539,0.871287129,0.00660066,0.4012158054711241,0.7188096146508967,0.1680327868852459,0.1697370995458166,0.22554629078937738,0.9518329247865122,0.9610453479262079,0.2282608695652174,0.5106382978723405,0.46808510638297873,0.2874610155287278,0.19015242950459318,0.6842105263157895,0.5454545454545454,0.0,0.4545454545454545,0.6666666666666667,0.0,0.6666666666666667
185,-1.3,0.1502694267369833,302,"Holmes, Clay",605280,NYY,Sinker,-1.3,-3,205,62.1,61,0.5431472081218275,0.24981577008106118,0.42436412315930383,0.19032761310452417,0.15625000000000003,0.33766233766233766,0.5582417582417583,0.3330097087378641,0.436426116838488,0.4337500000000001,2024,0.8328267477203646,205,0.058992346938775496,0.20401144390222564,0.621212121,0.27675840978593275,0.821256038647343,0.7834645669291338,0.8526315789473684,0.7230046948356808,0.08268733850129201,0.6176470588235294,0.6776352481873954,0.965517241,0.624521073,0.8297872340425534,0.5631438382296834,0.6229508196721312,0.7520012548797207,0.734869980668637,0.6385292088449896,0.7172853914552013,0.7282608695652173,0.8085106382978724,0.723404255319149,0.13360857159442346,0.447160488065993,0.7894736842105263,0.8181818181818182,0.6666666666666667,0.7272727272727273,0.6666666666666667,0.5,0.0
186,-1.8,-0.189183812652995,306,"Houser, Adrian",605288,NYM,Sinker,-1.8,-5,270,46.4,88,0.43485617597292725,0.25865880619012527,0.4203480589022757,0.15600624024961002,0.1236413043478261,0.2662337662337662,0.4945054945054945,0.312621359223301,0.45704467353951894,0.53,2024,0.6960486322188446,268,0.13934948979591835,0.5140922756360531,0.4604811,0.26452599388379205,0.7665056360708535,0.6141732283464567,0.6210526315789474,0.7887323943661971,0.06718346253229979,0.6512605042016808,0.6804238706079196,0.662835249,0.831417625,0.7051671732522795,0.5085845097291111,0.7131147540983607,0.8676596690252157,0.8948979954458759,0.640740145299755,0.6892720313322164,0.8913043478260869,0.8085106382978724,0.7446808510638299,0.2129887426058153,0.3145571759689737,0.736842105263158,0.8181818181818182,0.6666666666666667,0.7272727272727273,1.0,0.0,1.0
187,-1.2,-0.7795240526842515,307,"Houser, Adrian",605288,NYM,Slider,-1.2,-1,114,19.6,26,0.46192893401015234,0.33529845246868095,0.4056224899598393,0.30265210608424337,0.10461956521739131,0.15367965367965367,0.7032967032967034,0.5718446601941748,0.6305841924398625,0.47625000000000006,2024,0.4072948328267474,114,0.13934948979591835,0.5140922756360531,0.195876289,0.5,0.5056360708534622,0.5866141732283464,0.5894736842105264,0.28638497652582157,0.6408268733850129,0.5294117647058824,0.6648075850529839,0.514851485,0.389438944,0.41641337386018185,0.5501716901945822,0.20901639344262296,0.23613598910242242,0.2809017499955457,0.33293208275165415,0.21918177675724024,0.2826086956521739,0.08510638297872342,0.19148936170212766,0.6690678055520567,0.4471830369698434,0.31578947368421056,0.09090909090909091,0.0,0.1818181818181818,0.33333333333333337,0.5,0.33333333333333337
188,1.4,0.5346719064874277,309,"López, Jorge",605347,NYM,Sinker,1.4,2,146,40.7,31,0.45516074450084604,0.22697126013264554,0.3828647925033467,0.24804992199687986,0.08831521739130435,0.2554112554112554,0.6527472527472529,0.45631067961165056,0.5927835051546391,0.46875,2024,0.790273556231003,146,0.06823979591836735,0.25361770241349363,0.406685237,0.2155963302752294,0.7938808373590982,0.5590551181102362,0.5578947368421053,0.8450704225352113,0.06201550387596905,0.6932773109243698,0.6837702175125489,0.498084291,0.973180077,0.790273556231003,0.4822586798931705,0.7827868852459018,0.9761009195434064,0.9741830298582526,0.6565317724601492,0.6841682488680356,0.9673913043478262,0.8085106382978724,0.7446808510638299,0.26653527708728164,0.2251085424740836,0.736842105263158,0.8181818181818182,0.6666666666666667,0.7272727272727273,1.0,0.0,1.0
189,-5.0,-2.7846960196563524,311,"Musgrove, Joe",605397,SD,4-Seam Fastball,-5.0,-8,159,23.1,41,0.61082910321489,0.552689756816507,0.607764390896921,0.3244929797191888,0.3315217391304348,0.3874458874458874,0.5824175824175825,0.4893203883495146,0.5670103092783505,0.5287499999999999,2024,0.7142857142857144,159,0.1728316326530612,0.5885903399075261,0.231441048,0.16972477064220187,0.9001610305958132,0.44881889763779526,0.35789473684210527,0.23004694835680753,0.28165374677002586,0.5,0.6592303402119353,0.065445026,0.22513089,0.7142857142857144,0.7283479587943533,0.5040983606557378,0.5497317365400374,0.6400481348467858,0.6030018431836068,0.552075846566291,0.6413043478260869,0.851063829787234,0.8723404255319149,0.47840730664645836,0.128687708491347,0.5263157894736842,0.9090909090909091,0.0,0.9090909090909091,0.33333333333333337,0.0,0.33333333333333337
190,-0.4,-0.651314992844994,313,"Musgrove, Joe",605397,SD,Curveball,-0.4,-1,137,19.9,30,0.4077834179357022,0.3559322033898305,0.3708165997322624,0.41341653666146644,0.3627717391304348,0.2878787878787879,0.5758241758241758,0.5504854368932038,0.549828178694158,0.655,2024,0.37082066869300867,137,0.1728316326530612,0.5885903399075261,0.199417758,0.7782874617737005,0.3059581320450886,0.8149606299212598,0.7052631578947368,0.5352112676056338,0.6382428940568475,0.7521008403361346,0.7071946458449526,0.915789474,0.878947368,0.37386018237082075,0.8099961846623427,0.8319672131147542,0.8339128923330033,0.8232049689937163,0.11192363997927052,0.0864053172215519,0.826086956521739,0.3191489361702128,0.3404255319148936,0.4573827667742255,0.09356654930445354,0.5263157894736842,0.2727272727272727,1.0,0.36363636363636365,0.0,0.0,0.33333333333333337
191,-0.2,-0.6347395216128913,314,"Musgrove, Joe",605397,SD,Cutter,-0.2,0,138,20.1,37,0.6463620981387479,0.3898305084745763,0.5100401606425703,0.3291731669266771,0.14673913043478262,0.5086580086580086,0.7736263736263737,0.45436893203883494,0.5876288659793814,0.375,2024,0.6382978723404258,138,0.1728316326530612,0.5885903399075261,0.200873362,0.24464831804281345,0.7342995169082126,0.6614173228346456,0.6736842105263158,0.07981220657276995,0.5348837209302326,0.5168067226890757,0.649191299498048,0.842767296,0.264150943,0.6382978723404258,0.7504769172071728,0.34016393442622955,0.3613963409600116,0.44096489005119427,0.5486602189094049,0.4614646583700963,0.4456521739130435,0.9148936170212766,0.9787234042553191,0.5789893262441514,0.29670837115970206,0.4210526315789474,0.9090909090909091,1.0,0.9999999999999999,0.6666666666666667,0.0,1.0
192,0.0,1.2839453123455857,316,"Musgrove, Joe",605397,SD,Sweeper,0.0,0,81,11.8,27,0.3079526226734349,0.1672807663964628,0.31459170013386883,0.49765990639625585,0.3519021739130435,0.6883116883116883,0.3714285714285715,0.20194174757281558,0.37628865979381443,0.5,2024,0.37386018237082075,81,0.1728316326530612,0.5885903399075261,0.11790393,0.5948012232415903,0.4685990338164252,0.7401574803149606,0.6842105263157895,0.7981220657276995,0.82687338501292,0.684873949579832,0.6837702175125489,0.869565217,0.834782609,0.37689969604863194,0.8000763067531478,0.7213114754098362,0.7226256510074385,0.641445001070417,0.15602107296167658,0.19076853549094533,0.6413043478260869,0.2765957446808511,0.23404255319148937,0.2945708740783487,0.1782755239725336,0.6842105263157895,0.2727272727272727,0.33333333333333337,0.1818181818181818,1.0,0.0,0.6666666666666667
193,0.6,0.9561171425265869,317,"Nola, Aaron",605400,PHI,4-Seam Fastball,0.6,1,244,25.4,67,0.21996615905245348,0.20486366985998528,0.31593038821954483,0.3541341653666147,0.26358695652173914,0.34415584415584416,0.39780219780219783,0.2961165048543689,0.4467353951890034,0.51875,2024,0.6869300911854102,244,0.26052295918367346,0.9345406765146717,0.253638254,0.1636085626911315,0.8486312399355878,0.5905511811023622,0.6,0.5352112676056338,0.2196382428940569,0.6764705882352942,0.6882320133853876,0.589005236,0.787958115,0.6869300911854102,0.5757344524990462,0.6967213114754099,0.8064493636598642,0.9251469521440303,0.6436804522234252,0.6103166655773459,0.923913043478261,0.8085106382978724,0.8297872340425533,0.42836202668973167,0.045087864946890766,0.5263157894736842,0.8181818181818182,0.6666666666666667,0.8181818181818182,1.0,0.0,0.33333333333333337
194,1.4,1.337885959525773,319,"Nola, Aaron",605400,PHI,Curveball,1.4,4,302,31.4,94,0.3096446700507614,0.21370670596904937,0.2396251673360107,0.46177847113884557,0.44836956521739135,0.564935064935065,0.4307692307692308,0.25825242718446606,0.2852233676975945,0.38250000000000006,2024,0.30395136778115495,301,0.26052295918367346,0.9345406765146717,0.312889813,0.7186544342507647,0.2753623188405798,0.5866141732283464,0.5789473684210527,0.6525821596244131,0.7829457364341085,0.6260504201680673,0.6787506971556051,0.468421053,0.621052632,0.30395136778115495,0.7027851964898894,0.7295081967213116,0.7433457156305789,0.7646587941393271,0.16274076638270613,0.1310703103320697,0.7608695652173914,0.25531914893617025,0.2765957446808511,0.46883499045873994,0.11269730667236862,0.5263157894736842,0.2727272727272727,0.0,0.2727272727272727,0.33333333333333337,0.0,0.33333333333333337
195,1.1,0.7584315225043619,321,"Nola, Aaron",605400,PHI,Sinker,1.1,2,208,21.6,57,0.41455160744500846,0.2918201915991157,0.35341365461847385,0.18096723868954756,0.2377717391304348,0.4329004329004329,0.5604395604395604,0.3660194174757282,0.4501718213058419,0.61,2024,0.6686930091185412,206,0.26052295918367346,0.9345406765146717,0.214137214,0.2614678899082569,0.7181964573268922,0.49212598425196846,0.4947368421052632,0.8075117370892018,0.05167958656330751,0.6428571428571429,0.67930842163971,0.260536398,0.789272031,0.6686930091185412,0.5593285005723007,0.7459016393442623,0.8669305970629674,0.9080190130314869,0.6452734035040646,0.6833263927399627,0.9021739130434783,0.8085106382978724,0.7446808510638299,0.24015829153664786,0.26917087696624925,0.736842105263158,0.8181818181818182,0.6666666666666667,0.7272727272727273,1.0,0.0,1.0
196,1.4,0.17158813501593428,322,"Romano, Jordan",605447,TOR,4-Seam Fastball,1.4,1,82,47.4,25,0.4839255499153976,0.316138540899042,0.44310575635876837,0.1076443057722309,0.10869565217391305,0.36147186147186144,0.7560439560439561,0.4922330097087379,0.6460481099656357,0.72375,2024,0.8358662613981762,82,0.008928571428571425,0.04075375733010117,0.473988439,0.06880733944954129,0.9371980676328502,0.6181102362204725,0.6736842105263158,0.28638497652582157,0.3049095607235143,0.5882352941176471,0.6765197992191857,0.759162304,0.497382199,0.8358662613981762,0.5852727966425029,0.7008196721311477,0.8328729023772239,0.9629249166303471,0.5915088389518774,0.5541712976049411,0.9565217391304348,0.8723404255319149,0.8723404255319149,0.44369987140494793,0.07070949039508442,0.5789473684210527,0.9090909090909091,0.33333333333333337,0.9090909090909091,0.33333333333333337,0.0,0.0
197,-2.9,-0.4776217948288686,324,"Ross, Joe",605452,MIL,4-Seam Fastball,-2.9,-3,116,17.1,36,0.4839255499153976,0.37877671333824614,0.4136546184738955,0.42745709828393136,0.5285326086956522,0.5606060606060606,0.4593406593406594,0.4077669902912621,0.40893470790378006,0.655,2024,0.7811550151975681,116,0.16964285714285712,0.6250567802289542,0.171344165,0.14984709480122327,0.9098228663446055,0.4763779527559055,0.4,0.2676056338028169,0.2609819121447029,0.5,0.660345789180145,0.133507853,0.22513089,0.7811550151975681,0.5314765356734071,0.5245901639344263,0.6533213997104641,0.8495465650207832,0.6098758483789225,0.5673754965005458,0.8478260869565217,0.851063829787234,0.8723404255319149,0.4555786631116092,0.09055282285386486,0.5263157894736842,0.9090909090909091,0.0,0.9090909090909091,0.33333333333333337,0.0,0.33333333333333337
198,0.2,0.3894298925002868,326,"Ross, Joe",605452,MIL,Sinker,0.2,0,227,33.5,60,0.43147208121827413,0.24539425202652912,0.39759036144578314,0.27301092043681746,0.15896739130434784,0.34415584415584416,0.4989010989010989,0.32038834951456313,0.4553264604810997,0.54,2024,0.778115501519757,227,0.16964285714285712,0.6250567802289542,0.335302806,0.22018348623853218,0.7987117552334944,0.5826771653543307,0.5894736842105264,0.6150234741784038,0.06718346253229979,0.49579831932773116,0.6664807585052984,0.570881226,0.118773946,0.778115501519757,0.5417779473483404,0.598360655737705,0.7360868984708578,0.7722345440259463,0.6063437857411573,0.6631400577821221,0.7717391304347825,0.851063829787234,0.7659574468085106,0.1944404158623852,0.3455418605406859,0.7894736842105263,0.9090909090909091,0.0,0.8181818181818182,0.0,0.5,0.0
199,0.3,-0.21628788807007737,327,"Ross, Joe",605452,MIL,Slider,0.3,1,257,38.0,65,0.41624365482233505,0.2844509948415623,0.38420348058902276,0.62402496099844,0.25135869565217395,0.37012987012987014,0.5560439560439562,0.39611650485436894,0.506872852233677,0.48875,2024,0.5319148936170213,257,0.16964285714285712,0.6250567802289542,0.379615953,0.4128440366972478,0.5877616747181965,0.5669291338582677,0.5684210526315789,0.1267605633802817,0.5736434108527132,0.49579831932773116,0.6508644729503625,0.432343234,0.306930693,0.5349544072948325,0.4795879435330027,0.08606557377049182,0.10824450628480475,0.19111845078079093,0.46343609492852184,0.2963560411598447,0.19565217391304346,0.9787234042553191,0.1276595744680851,0.7973035378473308,0.6613987865063334,0.15789473684210525,0.9999999999999999,0.6666666666666667,0.09090909090909091,0.6666666666666667,1.0,0.0
200,1.0,0.7653486106211913,328,"Scott, Tayler",605463,HOU,4-Seam Fastball,1.0,2,145,34.8,26,0.25380710659898476,0.1105379513633014,0.2998661311914324,0.4009360374414977,0.5230978260869565,0.5043290043290043,0.29670329670329676,0.13980582524271845,0.35910652920962205,0.5,2024,0.7234042553191489,145,0.086734693877551,0.31121704055026206,0.347721823,0.21865443425076453,0.8486312399355878,0.4448818897637795,0.3894736842105263,0.7417840375586855,0.16279069767441862,0.7647058823529412,0.6960401561628555,0.062827225,0.939790576,0.7234042553191489,0.5360549408622663,0.7295081967213116,0.8862082379054337,0.9694982225383939,0.7000645603969524,0.6660717558196783,0.9673913043478262,0.7659574468085106,0.7659574468085106,0.4247506677333359,0.039055147296023135,0.5789473684210527,0.8181818181818182,0.0,0.8181818181818182,0.0,0.0,0.0
